,Unnamed: 0.1,Unnamed: 0,NAPRORE_ID,SMILES,NAME,SOURCE_SPECIES,REFERENCE,NPC_PATHWAY_1,NPC_PATHWAY_2,NPC_PATHWAY_3,NPC_SUPERCLASS_1,NPC_SUPERCLASS_2,NPC_SUPERCLASS_3,NPC_CLASS_1,NPC_CLASS_2,NPC_CLASS_3,NPC_IS_GLYCOSIDE,NUM_ATOMS,NUM_BONDS,MOL_WT,HBD_COUNT,HBA_COUNT,ROTABLE_BONDS,LOGP,TPSA,AROMATIC_RING_COUNT,ACID_GROUP_COUNT,BASE_GROUP_COUNT,IONIZABLE
759,759,759,760,CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,"['1-epi-cubenol', '1-epi-cubenol', '1-epi-cubenol', '1-epi-cubenol', '1-epi-cubenol', '1-epi-cubenol', '1-epi-cubenol']","['Ocotea morae', 'Ocotea gomezii', 'Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Beilschmiedia pendula', 'Manekia naranjoana']","['https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,Zizaane sesquiterpenoids,,False,16,17,222.372,1,1,1,3.775900000000002,20.23,0,0,0,Non-ionizable
760,760,760,761,CC1=CC2C(CC1)[C@@H](C)CC[C@]2(O)C(C)C,"['cis-cadin-4-en-7-ol', 'cis-cadin-4-en-7-ol', 'cis-cadin-4-en-7-ol']","['Ocotea morae', 'Ocotea gomezii', 'Manekia naranjoana']","['https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.775900000000002,20.23,0,0,0,Non-ionizable
761,761,761,762,C=C1CC[C@@H]2[C@H](CC2(C)C)C(=C)CCC1O,"['caryophylla-4(12),8(13)-dien-5β-ol']",['Ocotea morae'],['https://doi.org/10.1590/S0103-50532011000400018\xa0'],Terpenoids,,,Sesquiterpenoids,,,Caryophyllane sesquiterpenoids,,,False,16,17,220.356,1,1,0,3.696000000000003,20.23,0,0,0,Non-ionizable
762,762,762,763,C=C1CC/C=C(/C)CCC2C1CC2(C)CO,['14-hydroxy-9-epi-(E)-caryophyllene'],['Ocotea morae'],['https://doi.org/10.1590/S0103-50532011000400018\xa0'],Terpenoids,,,Sesquiterpenoids,,,Caryophyllane sesquiterpenoids,,,False,16,17,220.356,1,1,1,3.697600000000002,20.23,0,0,0,Non-ionizable
763,763,763,764,CC1=C2CCC(C)C2CC(C(C)(C)O)CC1,"['Bulnesol', 'Bulnesol']","['Ocotea gomezii', 'Beilschmiedia pendula']","['https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2010.9700320']",Terpenoids,,,Sesquiterpenoids,,,Guaiane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.9200000000000026,20.23,0,0,0,Non-ionizable
764,764,764,765,C=C1CC[C@H](C(C)C)[C@H]2C=C(C)C[C@@H](O)[C@H]12,"['Khusinol', 'Khusinol']","['Ocotea morae', 'Ocotea gomezii']","['https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,16,17,220.356,1,1,1,3.5519000000000025,20.23,0,0,0,Non-ionizable
765,765,765,766,CC(C)[C@H]1CC[C@@H](C)[C@@H]2CCC(=O)C=C21,['cis-14-nor-muurol-5-en-4-one'],['Ocotea gomezii'],['https://doi.org/10.1590/S0103-50532011000400018\xa0'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,206.32899999999995,0,1,1,3.594000000000003,17.07,0,0,0,Non-ionizable
766,766,766,767,C[C@@H]1CCCC2=CC(=O)[C@@H]3[C@@H](C3(C)C)[C@]21C,['Aristolone'],['Ocotea gomezii'],['https://doi.org/10.1590/S0103-50532011000400018\xa0'],Terpenoids,,,Sesquiterpenoids,,,Aristolane sesquiterpenoids,,,False,16,18,218.34,0,1,0,3.594000000000003,17.07,0,0,0,Non-ionizable
767,767,767,768,CCCCCCCCCCCCCCCC(=O)O,"['Hexadecanoic acid', 'Hexadecanoic acid', 'Hexadecanoic acid']","['Ocotea gomezii', 'Croton jimenezii', 'Beilschmiedia pendula']","['https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320']",Fatty acids,,,Fatty Acids and Conjugates,,,Branched fatty acids,Unsaturated fatty acids,,False,18,17,256.4299999999999,1,1,14,5.552300000000005,37.3,0,1,0,Ionizable
768,768,768,769,CCc1ccco1,['2-ethylfuran'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Polyketides,,,Cyclic polyketides,,,Furans,,,False,7,7,96.12899999999998,0,1,1,1.842,13.14,1,0,0,Non-ionizable
769,769,769,770,CC1=CCCCC1,['Methylcyclohexene '],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Monoterpenoids,,,Monocyclic monoterpenoids,,,False,7,7,96.17300000000002,0,0,0,2.5067000000000004,0.0,0,0,0,Non-ionizable
770,770,770,771,C/C=C/C=C/C=O,"['(E,E)-2,4-hexadienal']",['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,7,6,96.129,0,1,2,1.3176,17.07,0,0,0,Non-ionizable
771,771,771,772,C=C1CC[C@H](C(C)C)[C@H]2C=C(C)CC[C@H]12,['γ-cadinene'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.581100000000004,0.0,0,0,0,Non-ionizable
772,772,772,773,CC(C)[C@]12CC[C@](C)(O)C1C2,['trans-sabinene hydrate'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Monoterpenoids,,,Thujane monoterpenoids,,,False,11,12,154.253,1,1,1,2.1935,20.23,0,0,0,Non-ionizable
773,773,773,774,CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,"['α-fenchol', 'α-fenchol']","['Aiouea costaricensis', 'Ocotea austinii']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2007.9699946']",Terpenoids,,,Monoterpenoids,,,Fenchane monoterpenoids,,,False,11,12,154.253,1,1,0,2.1935000000000007,20.23,0,0,0,Non-ionizable
774,774,774,775,C=C1[C@H](O)C[C@]2(C(C)C)C[C@H]12,['cis-sabinol'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Thujane monoterpenoids,,False,11,12,152.237,1,1,1,1.9695,20.23,0,0,0,Non-ionizable
775,775,775,776,C[C@@H]1C(=O)C[C@H]2C[C@@H]1C2(C)C,"['cis-pinocamphone', 'isopinocamphone', 'isopinocamphone']","['Aiouea costaricensis', 'Smallanthus maculatus ', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744']",Terpenoids,,,Monoterpenoids,,,Pinane monoterpenoids,,,False,11,12,152.237,0,1,0,2.2576,17.07,0,0,0,Non-ionizable
776,776,776,777,CC1=C[C@H]2OC[C@H](C)[C@H]2CC1,['dill-ether'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Monoterpenoids,,,,,,False,11,12,152.23699999999997,0,1,0,2.3776,9.23,0,0,0,Non-ionizable
777,777,777,778,CC1=CC[C@H](C(C)(C)O)CC1,"['α-terpineol', 'α-terpineol', 'α-terpineol', 'α-terpineol']","['Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Monoterpenoids,,,Menthane monoterpenoids,Monocyclic monoterpenoids,,False,11,11,154.25299999999996,1,1,1,2.503700000000001,20.23,0,0,0,Non-ionizable
778,778,778,779,CC1=CC[C@H]2[C@H]3[C@@H]1[C@]2(C)CC[C@H]3C(C)C,['α-copaene'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Copaane sesquiterpenoids,,,False,15,17,204.357,0,0,1,4.270900000000004,0.0,0,0,0,Non-ionizable
779,779,779,780,C=C1CC/C=C(/C)CC[C@@H]2[C@@H]1CC2(C)C,['isocaryophyllene'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Caryophyllane sesquiterpenoids,,,False,15,16,204.357,0,0,0,4.7252000000000045,0.0,0,0,0,Non-ionizable
780,780,780,781,C=C1CC[C@@H]2[C@H]3C(C(C)C)CC[C@]2(C)C13,['β-ylangene'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Copaane sesquiterpenoids,,,False,15,17,204.357,0,0,1,4.270900000000004,0.0,0,0,0,Non-ionizable
781,781,781,782,C=C[C@]1(C)CCC(=C(C)C)C[C@H]1C(=C)C,"['γ-elemene', 'γ-elemene', 'γ-elemene', 'γ-elemene']","['Aiouea costaricensis', 'Podachaenium eminens', 'Ocotea austinii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2004.9698744', 'https://doi.org/10.1080/10412905.2007.9699946', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,15,15,204.357,0,0,2,4.891300000000005,0.0,0,0,0,Non-ionizable
782,782,782,783,CC1=CC2=C(CC1)[C@@H](C)CC[C@@H]2C(C)C,"['trans-cadina-1(6),4-diene']",['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.7252000000000045,0.0,0,0,0,Non-ionizable
783,783,783,784,C=C1C=CC(C(C)C)CCC(C)=CCC1,"['Germacrene D', 'Germacrene D', 'Germacrene D', 'Germacrene D']","['Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,15,15,204.357,0,0,1,4.891300000000005,0.0,0,0,0,Non-ionizable
784,784,784,785,CC1=CC2C(=C(C)CCC2C(C)C)CC1,"['δ-cadinene', 'δ-cadinene', 'δ-cadinene', 'δ-cadinene']","['Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.7252000000000045,0.0,0,0,0,Non-ionizable
785,785,785,786,CC1=C[C@@H]2[C@@H](CC1)C(C)=CC[C@H]2C(C)C,"['α-cadinene', 'α-cadinene', 'α-cadinene', 'α-cadinene', 'α-cadinene']","['Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,15,16,204.357,0,0,1,4.581100000000004,0.0,0,0,0,Non-ionizable
786,786,786,787,CC1C=C2C(CC1)[C@@H](C)CC[C@]2(O)C(C)C,['cis-muurol-5-en-4-β-ol'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,Guaiane sesquiterpenoids,,False,16,17,222.372,1,1,1,3.775900000000002,20.23,0,0,0,Non-ionizable
787,787,787,788,CC1=C[C@]2(CC1)[C@H](C)CC[C@@H](C(C)C)[C@H]2O,"['Gleenol', 'Gleenol']","['Aiouea costaricensis', 'Ocotea gomezii']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,,,Acorane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.775900000000003,20.23,0,0,0,Non-ionizable
788,788,788,789,C=C1CCC(=O)[C@]2(C)CC[C@@H](C(C)C)[C@@H]2C1,"['Salvial-4(14)-en-1-one', 'Salvial-4(14)-en-1-one']","['Aiouea costaricensis', 'Ocotea gomezii']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,,,Isodaucane sesquiterpenoids,,,False,16,17,220.356,0,1,1,3.9841000000000033,17.07,0,0,0,Non-ionizable
789,789,789,790,CCCCCCCCCCCCCCCC,['Hexadecane'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Fatty acids,,,Fatty acyls,,,Hydrocarbons,,,False,16,15,226.44799999999992,0,0,13,6.487600000000007,0.0,0,0,0,Non-ionizable
790,790,790,791,C=C1CCC[C@]2(C)CC[C@@H](C(C)C)[C@H](O)[C@@H]12,['Junenol'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.775900000000002,20.23,0,0,0,Non-ionizable
791,791,791,792,CC(C)/C=C\CC(C)C1C=CC(C)(O)CC1,"['2,(7Z),bisaboladien-4-ol']",['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Bisabolane sesquiterpenoids,,,False,16,16,222.372,1,1,4,3.942000000000003,20.23,0,0,0,Non-ionizable
792,792,792,793,CC1=C2C[C@H](C(C)(C)O)CC[C@@]2(C)CCC1,"['γ-eudesmol', 'γ-eudesmol', 'γ-eudesmol']","['Aiouea costaricensis', 'Ocotea gomezii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,16,17,222.3719999999999,1,1,1,4.064100000000003,20.23,0,0,0,Non-ionizable
793,793,793,794,CC(C)[C@H]1CC[C@@](C)(O)[C@@H]2CC[C@H](C)C[C@H]12,"['α-muurolol', 'α-muurolol', 'α-muurolol', 'α-muurolol', 'α-muurolol']","['Aiouea costaricensis', 'Schinus molle', 'Croton jimenezii', 'Smallanthus maculatus ', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/14786410701848154', 'https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,16,17,224.388,1,1,1,3.855800000000003,20.23,0,0,0,Non-ionizable
794,794,794,795,C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,"['β-eudesmol', 'β-eudesmol', 'β-eudesmol', 'β-eudesmol']","['Aiouea costaricensis', 'Beilschmiedia pendula', 'Ocotea gomezii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.9200000000000026,20.23,0,0,0,Non-ionizable
795,795,795,796,CC1=CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,"['α-eudesmol', 'α-eudesmol', 'α-eudesmol', 'α-eudesmol']","['Aiouea costaricensis', 'Beilschmiedia pendula', 'Ocotea gomezii', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1080/10412905.2010.9700320', 'https://doi.org/10.1590/S0103-50532011000400018\xa0', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,16,17,222.372,1,1,1,3.9200000000000026,20.23,0,0,0,Non-ionizable
796,796,796,797,Cc1ccc2c(c1)[C@H](C(C)C)CC[C@@]2(C)O,['trans-calamenen-10-ol'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Cadinane sesquiterpenoids,,,False,16,17,218.33999999999995,1,1,1,3.7359200000000032,20.23,1,0,0,Non-ionizable
797,797,797,798,C=C[C@]1(C)CC[C@@H](C(C)(C)OC(C)=O)C[C@H]1C(=C)C,"['Elemol acetate', 'Elemol acetate']","['Aiouea costaricensis', 'Manekia naranjoana']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1177/1934578X1100600135']",Terpenoids,,,Sesquiterpenoids,,,Elemane sesquiterpenoids,,,False,19,19,264.40899999999993,0,2,4,4.512800000000004,26.3,0,0,0,Non-ionizable
798,798,798,799,CC1=CC[C@]2(CC1=O)[C@@H](C)CC[C@H]2C(C)C,['Acorenone'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Acorane sesquiterpenoids,,,False,16,17,220.356,0,1,1,3.9841000000000033,17.07,0,0,0,Non-ionizable
799,799,799,800,CC(C)=C1C/C=C(\C)CC/C=C(\C)CC1=O,['Germacrone'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Terpenoids,,,Sesquiterpenoids,,,Germacrane sesquiterpenoids,,,False,16,16,218.33999999999995,0,1,0,4.358500000000004,17.07,0,0,0,Non-ionizable
800,800,800,801,CC(C)=C1CC[C@]2(C)CCC[C@](C)(O)C2C1,"['Eudesm-7(11)-en-4-ol', 'eudesma-7(11)-en-4-ol']","['Aiouea costaricensis', 'Ocotea gomezii']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,,,Eudesmane sesquiterpenoids,,,False,16,17,222.372,1,1,0,4.064100000000003,20.23,0,0,0,Non-ionizable
801,801,801,802,CCCCCCCCCCCCCCCCC,['heptadecane'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Fatty acids,,,Fatty acyls,,,Hydrocarbons,,,False,17,16,240.4749999999999,0,0,14,6.877700000000007,0.0,0,0,0,Non-ionizable
802,802,802,803,C=C(CC/C=C(\C)CO)[C@@H]1CC=C(C)CC1,"['(Z)-lanceol', '(Z)-lanceol']","['Aiouea costaricensis', 'Ocotea gomezii']","['https://doi.org/10.1080/10412905.2010.9700389', 'https://doi.org/10.1590/S0103-50532011000400018\xa0']",Terpenoids,,,Sesquiterpenoids,,,Bisabolane sesquiterpenoids,,,False,16,16,220.356,1,1,5,4.007800000000003,20.23,0,0,0,Non-ionizable
803,803,803,804,CCCCCCCCCCCCCCCCCC,['Octadecane'],['Aiouea costaricensis'],['https://doi.org/10.1080/10412905.2010.9700389'],Fatty acids,,,Fatty acyls,,,Hydrocarbons,,,False,18,17,254.5019999999999,0,0,15,7.267800000000007,0.0,0,0,0,Non-ionizable
804,804,804,805,CCCCCC(=O)CC,"['3-octanone', '3-octanone', '3-octanone']","['Croton jimenezii', 'Daldinia eschscholtzii', 'Ocotea austinii']","['https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1021/acsomega.3c03865', 'https://doi.org/10.1080/10412905.2007.9699946']",Fatty acids,,,Fatty acyls,,,Oxygenated hydrocarbons,,,False,9,8,128.21499999999995,0,1,5,2.5458000000000007,17.07,0,0,0,Non-ionizable
805,805,805,806,CCCCCCCCO,"['Octanol', 'Octanol']","['Croton jimenezii', 'Beilschmiedia pendula']","['https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2010.9700320']",Fatty acids,,,Fatty acyls,,,Fatty alcohols,,,False,9,8,130.23100000000002,1,1,6,2.3392000000000013,20.23,0,0,0,Non-ionizable
806,806,806,807,CCCCCCCCC=O,"['Nonanal', 'Nonanal', 'nonanal']","['Croton jimenezii', 'Smallanthus maculatus ', 'Podachaenium eminens']","['https://doi.org/10.1080/10412905.2002.9699883', 'https://doi.org/10.1080/10412905.2004.9698740', 'https://doi.org/10.1080/10412905.2004.9698744']",Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,10,9,142.242,0,1,7,2.935900000000001,17.07,0,0,0,Non-ionizable
807,807,807,808,C=CC(CCCCC)OC(C)=O,['1-octen-3-yl acetate'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,,,,False,12,11,170.25199999999998,0,2,6,2.684400000000001,26.3,0,0,0,Non-ionizable
808,808,808,809,CC1=CCC2C(O)C1C2(C)C,['cys-chrysanthenol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Terpenoids,,,Monoterpenoids,,,Pinane monoterpenoids,,,False,11,12,152.23699999999997,1,1,0,1.9695,20.23,0,0,0,Non-ionizable
809,809,809,810,CCCCCCCCCO,['Nonanol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Fatty alcohols,,,False,10,9,144.258,1,1,7,2.7293000000000016,20.23,0,0,0,Non-ionizable
810,810,810,811,CCCCCCCC(=O)O,['Octanoic acid'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty Acids and Conjugates,,,Branched fatty acids,Unsaturated fatty acids,,False,10,9,144.214,1,1,6,2.4315,37.3,0,1,0,Ionizable
811,811,811,812,CCCCCCOC(=O)CCC,['Hexyl butyrate'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty esters,,,Wax monoesters,,,False,12,11,172.26799999999997,0,2,7,2.910000000000001,26.3,0,0,0,Non-ionizable
812,812,812,813,C=CCc1ccc(OC)cc1,['Methyl chavicol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,False,11,11,148.20499999999998,0,1,3,2.4237,9.23,1,0,0,Non-ionizable
813,813,813,814,CCCCCCCCCC=O,['Decanal'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,11,10,156.269,0,1,8,3.3260000000000023,17.07,0,0,0,Non-ionizable
814,814,814,815,CC(=O)OC1[C@H]2CC=C(C)[C@@H]1C2(C)C,['cis-chrysanthenyl acetate'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Terpenoids,,,Monoterpenoids,,,Pinane monoterpenoids,,,False,14,15,194.274,0,2,1,2.540300000000001,26.3,0,0,0,Non-ionizable
815,815,815,816,CCCCCCCCCC(C)=O,['2-undecanone'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Oxygenated hydrocarbons,,,False,12,11,170.296,0,1,8,3.716100000000002,17.07,0,0,0,Non-ionizable
816,816,816,817,CCCCCCCCCCCCC,['Tridecane'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Hydrocarbons,,,False,13,12,184.367,0,0,10,5.317300000000005,0.0,0,0,0,Non-ionizable
817,817,817,818,CCCCCCCCCCC=O,['Undecanal'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,12,11,170.296,0,1,9,3.716100000000002,17.07,0,0,0,Non-ionizable
818,818,818,819,CCCCC/C=C/C=C/C=O,"['(E,E)-2,4-decadienal']",['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,11,10,152.23699999999997,0,1,6,2.878000000000001,17.07,0,0,0,Non-ionizable
819,819,819,820,C=CCc1ccc(O)c(OC)c1,['Eugenol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,False,12,12,164.20399999999995,1,2,3,2.1293,29.46,1,2,0,Ionizable
820,820,820,821,CCCCCCCCCC(=O)O,['Decanoic acid'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty Acids and Conjugates,,,Branched fatty acids,Unsaturated fatty acids,,False,12,11,172.268,1,1,8,3.2117000000000013,37.3,0,1,0,Ionizable
821,821,821,822,CC1=C2CC3CCC(C)C2(CC1)C3(C)C,['Cyperene'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Terpenoids,,,Sesquiterpenoids,,,Patchoulane sesquiterpenoids,,,False,15,17,204.357,0,0,0,4.559100000000004,0.0,0,0,0,Non-ionizable
822,822,822,823,C=CCc1ccc(OC)c(OC)c1,['Methyl eugenol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,False,13,13,178.23099999999997,0,2,4,2.432300000000001,18.46,1,0,0,Non-ionizable
823,823,823,824,CCCCCCCCCCCC=O,['Dodecanal'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Fatty acids,,,Fatty acyls,,,Fatty aldehydes,,,False,13,12,184.323,0,1,10,4.106200000000003,17.07,0,0,0,Non-ionizable
824,824,824,825,C/C=C/c1ccc(OC)c(OC)c1,['(E)-methyl isoeugenol'],['Croton jimenezii'],['https://doi.org/10.1080/10412905.2002.9699883'],Shikimates and Phenylpropanoids,,,Phenylpropanoids (C6-C3),,,Cinnamic acids and derivatives,,,False,13,13,178.23099999999997,0,2,3,2.736900000000001,18.46,1,0,0,Non-ionizable
